f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,tag
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,1,1,282,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,617,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,82,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,164,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,246,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,178,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,29,0,1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,1,0,368,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,1,0,568,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,113,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,299,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,1,0,0
0,0,0,0,0,0,0,1,0,138,0,0,0,0,0,1,1,0,0,0
0,1,0,1,0,0,0,0,0,192,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,1,890,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,145,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,918,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,219,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,134,0,1,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,128,0,1,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,111,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,38,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,1,323,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,239,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,1,1,675,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,38,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,606,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,73,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,138,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,270,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,0,353,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,799,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,234,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,1,591,0,1,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,516,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,741,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,124,0,1,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,0,1116,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,115,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,208,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,461,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,713,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,260,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,1,1,0,0,0
