f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,tag
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,0,0,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,1,1,0,0,1
0,1,0,0,1,0,0,1,1,219,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,1,0,0,0,0,0,1,1,57,0,1,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,17,0,1,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,1,1,0,18,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,1,46,0,1,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
1,0,1,0,0,0,0,1,1,7,0,1,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,0,17,0,1,0,0,1,0,1,1,0,1
1,0,1,1,1,0,0,0,1,2,0,1,0,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,1,1,5,0,1,0,0,0,1,1,1,1,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,1,0,17,0,1,0,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,1,29,0,1,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,1,0,0,0,0,0,5,0,1,0,0,1,0,1,0,0,1
0,1,1,0,0,0,0,0,0,39,0,1,0,0,0,1,1,0,1,1
0,1,0,1,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1
0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,1,1,0,1,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,1,0,76,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,1,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
1,1,1,0,1,0,1,1,0,18,0,1,1,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,0,5,0,1,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,1,0,25,0,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,1,1,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,17,0,1,0,0,0,1,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,0,0,1,15,0,1,0,0,0,1,1,1,1,1
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,1,0,79,0,1,0,0,0,1,1,1,1,1
0,0,1,0,0,0,0,1,1,7,0,1,0,0,0,0,1,1,1,1
0,0,1,0,0,0,0,0,0,18,0,1,0,0,0,1,1,1,1,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,1,82,0,1,0,0,0,1,1,1,1,1
0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,49,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,0,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,0,0,1
0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,41,0,1,0,0,0,1,1,1,1,1
1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,0,0,1
0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,1,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1
0,1,1,1,0,0,0,1,0,8,0,0,1,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,1,1,0,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,6,0,1,0,1,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1
1,1,1,0,0,0,0,0,0,9,0,1,0,1,0,1,1,0,1,1
0,0,1,0,0,0,0,1,0,8,0,1,0,0,0,1,1,0,1,1
0,1,1,0,0,0,0,1,1,9,0,1,0,0,0,1,1,1,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,1,1,0,17,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,1,44,0,0,1,0,0,1,1,1,1,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,1,1,1
0,0,0,0,0,0,1,0,0,21,0,0,1,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
1,1,1,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,1,1,6,0,1,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
0,0,1,0,0,0,0,0,0,17,0,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,1,0,25,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,0,0,19,0,0,1,0,0,1,1,0,1,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,62,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,0,0,4,0,1,0,0,1,1,1,1,0,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,1,1,1
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,1,1,1
0,0,0,0,1,1,1,0,0,7,0,1,0,0,0,1,1,1,1,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,1,1,83,0,1,0,0,1,0,1,0,1,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,1,0,1
0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
0,1,0,1,0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,18,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,1
0,1,0,0,0,0,1,0,0,129,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,1,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,1,91,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,0,0,1
0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,1,1,157,0,1,0,0,0,1,1,0,1,1
0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,216,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,1
0,0,1,0,0,0,0,1,1,6,0,1,0,0,0,1,1,0,1,1
0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,1,1,0,1
0,1,0,1,0,0,0,0,1,53,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,1,1
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,104,0,0,1,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,1,0,166,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,1,0,6,0,1,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,1,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,1,63,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,1,162,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,70,0,1,0,0,0,1,1,1,0,1
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,1,1,1
0,0,0,0,0,1,0,1,0,329,0,0,0,0,0,0,1,1,0,1
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,0,1,0,0,0,0,1,0,14,0,1,1,0,0,1,1,0,0,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1
0,1,0,0,1,0,0,0,0,15,0,1,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,1
0,0,1,0,1,0,0,1,1,2,0,1,0,0,1,0,0,0,0,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,1,1,1,1,1
0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,1
0,0,1,0,1,0,0,0,1,8,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,1,287,0,0,0,0,0,1,1,1,0,1
0,1,1,0,0,0,0,1,0,26,0,1,0,0,0,1,1,1,0,1
0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,1,1,0,1,1
1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,0,51,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,1
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,0,0,10,0,1,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0,1,0,20,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,0,0,0,1
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,1,0,0,0,0,1,0,20,0,1,0,0,1,1,1,0,0,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,1,0,17,0,1,0,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,1
1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
1,1,1,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,1,1
0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,1,0,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0,0,1,1
0,1,1,0,0,0,0,1,1,7,0,1,0,0,0,0,1,1,1,1
